,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
1004,19,66,2395,0.0,27.1,94,75.3,88,7,6.4,4.8,186.0,60.0,7.0
1005,19,68,2492,0.19,56.5,92,89.8,83,7,6.4,4.8,186.0,60.0,7.0
1006,19,70,2575,0.5,43.5,92,81.6,83,7,6.4,4.8,184.0,60.0,7.0
1007,19,72,2641,0.22,60.0,91,89.4,81,7,6.4,4.8,106.0,60.0,7.0
1008,19,75,2720,0.43,60.4,91,89.0,81,7,6.4,4.8,105.0,60.0,7.0
1009,19,75,2747,0.23,22.0,91,76.9,81,7,6.4,4.8,105.0,60.0,7.0
1010,19,78,2816,0.21,63.5,91,89.8,85,7,6.4,4.8,105.0,60.0,3.0
1011,19,81,2902,0.48,65.1,91,90.2,85,7,6.4,4.8,106.0,60.0,3.0
1012,19,84,3003,0.49,67.1,92,90.2,85,7,6.4,4.8,106.0,60.0,3.0
1013,19,84,3043,0.25,65.1,92,84.7,85,7,6.4,4.8,104.0,60.0,3.0
1014,19,85,3113,0.25,34.9,92,84.7,85,7,6.4,4.8,106.0,60.0,3.0
1015,19,87,3131,0.22,34.5,93,81.6,85,7,6.4,4.8,103.0,60.0,1.0
1016,19,86,3117,-0.19,16.9,94,22.0,85,7,6.4,4.8,100.0,60.0,1.0
1017,19,85,3074,-0.57,62.0,94,91.0,85,7,6.4,4.8,25.0,60.0,1.0
1018,19,87,3111,0.44,67.5,94,91.8,85,7,6.4,0.0,23.0,60.0,1.0
1019,19,88,3165,0.36,70.2,94,92.9,85,7,6.4,0.0,8.0,60.0,0.0
1020,19,90,3240,0.41,70.2,94,94.1,87,7,6.4,0.0,7.0,60.0,0.0
1021,19,91,3291,0.18,69.8,93,94.9,87,7,6.4,0.0,5.0,70.0,0.0
1022,19,92,3327,0.33,30.2,93,80.0,87,7,6.4,0.0,6.0,70.0,0.0
1023,19,92,3335,0.0,29.0,93,72.2,85,7,6.4,0.0,4.0,70.0,0.0
1024,19,92,3333,-0.23,27.5,92,61.6,85,7,6.4,0.0,3.0,70.0,0.0
1025,19,90,3294,-0.88,18.0,92,23.9,85,7,6.4,0.0,3.0,70.0,0.0
1026,19,87,3136,-0.7,18.0,92,23.9,85,7,6.4,0.0,7.0,70.0,0.0
1027,19,84,3041,-0.77,17.6,91,23.1,85,7,6.4,0.0,7.0,50.0,0.0
1028,19,82,2999,-0.54,25.1,91,69.0,85,7,6.4,0.0,7.0,70.0,0.0
1029,19,84,2996,0.0,64.3,91,90.2,85,7,6.4,0.0,8.0,70.0,0.0
1030,19,85,3030,0.24,65.9,91,90.6,85,7,6.4,0.0,8.0,70.0,0.0
1031,19,84,3031,-0.24,26.7,91,66.7,85,7,6.4,0.0,8.0,70.0,0.0
1032,19,82,2985,-0.28,18.8,91,32.9,85,7,6.4,0.0,9.0,70.0,0.0
1033,19,81,2963,-0.29,28.2,92,64.7,85,7,6.4,0.0,9.0,70.0,0.0
1034,19,81,2926,-0.25,18.8,92,37.6,85,7,6.4,0.0,9.0,70.0,0.0
1035,19,79,2880,-0.47,27.1,93,62.7,85,7,6.4,0.0,9.0,70.0,0.0
1036,19,78,2831,-0.49,24.3,93,53.3,85,7,6.4,0.0,9.0,80.0,0.0
1037,19,79,2847,-0.49,69.0,94,90.2,85,7,6.4,0.0,10.0,80.0,0.0
1038,19,80,2897,0.39,68.6,94,90.2,85,7,6.4,0.0,11.0,80.0,0.0
1039,19,80,2904,-0.17,16.9,94,20.8,85,7,6.4,0.0,12.0,80.0,0.0
1040,19,78,2852,-0.29,35.3,94,88.2,85,7,6.4,0.0,12.0,80.0,0.0
1041,19,78,2854,-0.36,50.2,94,49.0,85,7,6.4,0.0,15.0,80.0,0.0
1042,19,73,2691,-1.38,17.3,94,23.5,85,7,6.4,0.0,15.0,70.0,1.0
1043,19,69,2532,-1.07,27.5,94,22.7,87,7,6.4,0.0,14.0,70.0,1.0
1044,19,69,2497,0.23,75.3,94,91.4,87,7,6.4,0.0,14.0,70.0,1.0
1045,19,70,2538,0.23,71.0,93,89.8,87,7,6.4,0.0,14.0,70.0,1.0
1046,19,72,2586,0.25,76.9,93,91.0,87,7,6.4,0.0,14.0,70.0,1.0
1047,19,73,2616,0.0,77.6,92,91.0,87,7,6.4,0.0,14.0,70.0,1.0
1048,19,73,2636,0.18,74.5,92,90.2,87,7,6.4,0.0,10.0,70.0,1.0
1049,19,74,2674,0.18,84.7,92,90.6,85,7,6.4,0.0,8.0,60.0,1.0
1050,19,75,2710,0.22,85.5,92,90.6,85,7,6.4,0.0,8.0,60.0,1.0
1051,19,76,2739,0.23,81.2,92,89.8,85,7,6.4,0.0,9.0,60.0,1.0
1052,19,76,2763,0.0,72.5,92,89.8,85,7,6.4,0.0,8.0,60.0,1.0
1053,19,78,2769,0.0,67.1,92,89.4,85,7,6.4,0.0,10.0,80.0,2.0
1054,19,78,2799,0.18,76.9,93,91.4,85,7,6.4,0.0,10.0,80.0,2.0
1055,19,79,2814,0.0,66.3,94,89.8,85,7,6.4,0.0,11.0,60.0,2.0
1056,19,78,2812,-0.46,62.4,94,89.8,85,7,6.4,0.0,12.0,60.0,2.0
1057,19,76,2796,-0.66,25.5,94,55.3,85,7,6.4,0.0,12.0,60.0,2.0
1058,19,73,2632,-0.94,16.5,94,21.2,85,7,6.4,0.0,14.0,60.0,2.0
1059,19,68,2579,-1.07,32.5,94,82.7,85,7,6.4,0.0,18.0,80.0,1.0
1060,19,69,2512,-0.5,51.8,94,89.0,85,7,6.4,0.0,20.0,80.0,1.0
1061,19,70,2552,0.13,80.0,94,91.4,85,7,6.4,0.0,24.0,80.0,1.0
1062,19,72,2605,0.23,80.4,94,91.4,85,7,6.4,0.0,26.0,80.0,1.0
1063,19,73,2645,0.23,77.3,94,90.6,85,7,6.4,0.0,30.0,60.0,1.0
1064,19,73,2673,0.24,79.6,94,90.6,85,7,6.4,0.0,31.0,60.0,1.0
1065,19,75,2741,0.19,85.5,94,91.0,85,7,6.4,0.0,30.0,60.0,1.0
1066,19,76,2795,0.23,83.1,94,91.8,85,7,6.4,0.0,31.0,60.0,1.0
1067,19,79,2876,0.45,85.5,94,92.5,85,7,6.4,0.0,30.0,60.0,1.0
1068,19,81,2934,0.24,85.5,93,92.9,85,7,6.4,0.0,33.0,60.0,0.0
1069,19,82,2995,0.24,85.5,93,93.3,85,7,6.4,0.0,35.0,60.0,0.0
1070,19,85,3065,0.51,84.3,93,94.1,85,7,6.4,0.0,35.0,80.0,0.0
1071,19,87,3135,0.24,84.3,93,94.1,85,7,6.4,0.0,34.0,80.0,0.0
1072,19,88,3192,0.48,76.5,93,93.7,85,7,6.4,0.0,35.0,80.0,0.0
1073,19,90,3270,0.24,72.5,94,95.7,85,7,6.4,0.0,30.0,70.0,1.0
1074,19,92,3322,0.46,74.5,94,96.5,87,7,6.4,0.0,26.0,70.0,1.0
1075,19,93,3377,0.35,71.4,94,95.7,87,7,6.4,0.0,27.0,70.0,1.0
1076,19,93,3373,-0.18,20.4,94,55.3,87,7,6.4,0.0,30.0,70.0,1.0
1077,19,93,3335,-0.22,49.4,94,90.6,88,7,6.4,0.0,28.0,90.0,2.0
1078,19,91,3304,-0.63,35.7,94,90.6,88,7,6.4,0.0,30.0,90.0,2.0
1079,19,91,3236,-0.62,24.7,94,20.0,88,7,6.4,0.0,30.0,90.0,2.0
1080,19,88,3197,-0.62,17.3,94,33.7,88,7,6.4,0.0,32.0,90.0,2.0
1081,19,86,3091,-0.62,18.0,93,23.9,87,7,6.4,0.0,33.0,70.0,2.0
1082,19,82,2964,-0.96,17.6,93,23.1,87,7,6.4,0.0,33.0,70.0,2.0
1083,19,78,2841,-1.18,17.3,93,22.7,87,7,6.4,0.0,31.0,70.0,2.0
1084,19,74,2708,-0.71,23.1,92,25.1,87,7,6.4,0.0,34.0,70.0,2.0
1085,19,73,2678,-0.48,22.7,92,49.8,85,7,6.4,0.0,37.0,70.0,2.0
1086,19,72,2604,-0.25,33.3,91,79.6,85,7,6.4,0.0,37.0,70.0,2.0
1087,19,72,2549,-0.23,45.5,91,73.7,85,7,6.4,0.0,37.0,70.0,2.0
1088,19,70,2547,-0.24,61.6,91,89.4,84,7,6.4,0.0,36.0,70.0,2.0
1089,19,72,2567,0.23,82.7,91,91.4,84,7,6.4,0.0,36.0,70.0,2.0
1090,19,72,2580,0.24,64.7,92,89.4,84,7,6.4,0.0,34.0,70.0,2.0
1091,19,72,2578,0.0,72.2,92,90.2,84,7,6.4,0.0,35.0,70.0,2.0
1092,19,72,2589,0.0,82.0,93,91.4,84,7,6.4,0.0,35.0,70.0,2.0
1093,19,72,2596,0.0,82.4,93,91.0,84,7,6.4,0.0,46.0,70.0,2.0
1094,19,73,2625,0.0,82.4,94,91.0,84,7,6.4,0.0,71.0,90.0,2.0
1095,19,74,2653,0.23,85.1,94,91.0,84,7,6.4,0.0,72.0,70.0,3.0
1096,19,74,2684,0.23,85.5,94,91.0,84,7,6.4,0.0,73.0,70.0,3.0
1097,19,75,2717,0.0,84.3,94,90.6,83,7,6.4,0.0,72.0,70.0,3.0
1098,19,75,2741,0.2,83.9,94,91.0,83,7,6.4,0.0,74.0,70.0,3.0
1099,19,76,2765,0.16,83.5,94,91.4,83,7,6.4,0.0,72.0,70.0,3.0
1100,19,78,2801,0.24,81.6,94,91.4,81,7,6.4,0.0,69.0,70.0,3.0
1101,19,79,2838,0.12,85.5,94,92.2,81,7,6.4,0.0,79.0,70.0,3.0
1102,19,80,2876,0.25,85.5,94,92.5,81,7,6.4,0.0,80.0,90.0,3.0
1103,19,80,2909,0.25,85.5,93,92.9,81,7,6.4,0.0,79.0,90.0,3.0
1104,19,81,2940,0.25,84.7,92,92.9,83,7,6.4,0.0,79.0,90.0,3.0
1105,19,81,2944,0.25,72.5,92,90.6,83,7,6.4,0.0,77.0,90.0,3.0
1106,19,81,2926,-0.24,58.4,92,88.2,83,7,6.4,0.0,75.0,90.0,3.0
1107,19,80,2909,-0.24,85.1,92,92.5,84,7,6.4,0.0,76.0,90.0,3.0
1108,19,81,2949,0.0,83.5,92,92.2,84,7,6.4,0.0,75.0,70.0,3.0
1109,19,84,3012,0.36,77.6,93,91.4,84,7,6.4,0.0,76.0,70.0,3.0
1110,19,85,3102,0.45,72.9,94,91.4,84,7,6.4,0.0,74.0,70.0,3.0
1111,19,87,3148,0.46,68.2,94,90.6,84,7,6.4,0.0,72.0,70.0,3.0
1112,19,90,3219,0.22,69.4,94,94.1,84,7,6.4,0.0,69.0,70.0,3.0
1113,19,93,3345,0.72,69.8,94,95.7,81,7,6.4,0.0,58.0,70.0,3.0
1114,19,93,3381,0.35,27.8,94,87.5,81,7,6.4,0.0,35.0,70.0,2.0
1115,19,97,3505,0.22,67.8,94,98.0,81,7,6.4,0.0,35.0,70.0,2.0
1116,19,98,3533,0.78,18.8,94,25.1,81,7,6.4,0.0,27.0,70.0,2.0
1117,19,97,3503,-0.23,18.8,94,25.1,81,7,6.4,0.0,35.0,70.0,2.0
1118,19,96,3470,-0.23,18.8,94,24.7,81,7,6.4,0.0,34.0,70.0,2.0
1119,19,94,3436,-0.32,18.8,94,24.7,81,7,6.4,0.0,35.0,70.0,2.0
1120,19,91,3318,-0.56,18.4,92,24.7,81,7,6.4,0.0,22.0,70.0,2.0
1121,19,88,3234,-0.72,18.4,91,24.7,81,7,6.4,0.0,21.0,70.0,2.0
1122,19,87,3168,-0.49,18.8,91,24.3,81,7,6.4,0.0,21.0,70.0,2.0
1123,19,87,3141,-0.23,35.7,91,87.1,81,7,6.4,0.0,20.0,70.0,2.0
1124,19,87,3175,0.23,36.9,91,66.7,81,7,6.4,0.0,19.0,70.0,1.0
1125,19,90,3254,0.17,64.7,91,94.1,81,7,6.4,0.0,20.0,70.0,1.0
1126,19,90,3246,-0.23,62.7,91,58.4,81,7,6.4,0.0,20.0,70.0,1.0
1127,19,90,3238,-0.5,27.1,91,66.7,81,7,6.4,0.0,20.0,70.0,1.0
1128,19,88,3208,-0.5,56.9,92,81.2,81,7,6.4,0.0,20.0,70.0,1.0
1129,19,87,3163,-0.24,65.9,92,91.4,81,7,6.4,0.0,19.0,70.0,1.0
1130,19,87,3146,-0.23,67.8,94,92.5,81,7,6.4,0.0,20.0,70.0,1.0
1131,19,87,3146,-0.23,68.6,94,92.2,81,7,6.4,0.0,20.0,70.0,1.0
1132,19,87,3132,-0.23,67.8,94,91.8,80,7,6.4,0.0,19.0,70.0,1.0
1133,19,86,3132,-0.25,67.8,94,91.8,80,7,6.4,0.0,19.0,70.0,1.0
1134,19,86,3119,-0.22,67.5,95,91.8,80,7,6.4,0.0,19.0,70.0,1.0
1135,19,85,3074,-0.23,66.3,95,90.2,80,7,6.4,0.0,19.0,70.0,1.0
1136,19,85,3063,-0.2,31.0,95,84.7,80,7,6.4,0.0,20.0,90.0,0.0
1137,19,85,3026,-0.23,59.6,94,90.2,80,7,6.4,0.0,9.0,90.0,0.0
1138,19,84,3021,-0.48,64.7,94,78.8,80,7,6.4,0.0,9.0,90.0,0.0
1139,19,81,2923,-0.48,47.5,92,31.8,80,7,6.4,0.0,8.0,90.0,0.0
1140,19,80,2909,-0.41,20.0,91,79.2,80,7,6.4,0.0,8.0,90.0,0.0
1141,19,78,2817,-0.37,33.7,91,33.7,81,7,6.4,0.0,9.0,90.0,0.0
1142,19,76,2781,-0.46,19.6,91,86.3,81,7,6.4,0.0,9.0,90.0,0.0
1143,19,73,2665,-0.96,18.8,92,20.0,81,7,6.4,0.0,8.0,90.0,0.0
1144,19,70,2567,-0.91,61.2,92,89.0,81,7,6.4,0.0,8.0,90.0,0.0
1145,19,70,2555,-0.23,62.0,92,89.4,81,7,6.4,0.0,7.0,90.0,0.0
1146,19,70,2549,0.0,57.6,93,89.0,81,7,6.4,0.0,7.0,90.0,0.0
1147,19,70,2542,0.0,35.3,94,89.0,81,7,6.4,0.0,7.0,90.0,0.0
1148,19,69,2520,-0.73,16.5,94,42.0,81,7,6.4,0.0,7.0,90.0,0.0
1149,19,66,2382,-0.91,16.5,94,22.4,81,7,6.4,0.0,7.0,90.0,0.0
1150,19,62,2292,-1.16,16.1,94,23.1,84,7,6.4,0.0,7.0,90.0,0.0
1151,19,56,2737,-1.34,17.3,94,23.5,84,7,6.4,0.0,7.0,90.0,0.0
1152,19,57,2737,-0.67,84.3,94,90.6,84,7,6.4,0.0,7.0,90.0,0.0
1153,19,58,2810,0.23,85.5,94,91.8,85,7,6.4,0.0,6.0,90.0,0.0
1154,19,61,2893,0.45,84.3,94,92.5,85,7,6.4,0.0,6.0,90.0,0.0
1155,19,62,2981,0.26,82.4,94,92.5,85,7,6.4,0.0,5.0,90.0,0.0
1156,19,63,3017,0.24,81.6,94,93.7,85,7,6.4,0.0,5.0,90.0,0.0
1157,19,66,3144,0.36,85.5,94,95.7,85,7,6.4,0.0,5.0,90.0,0.0
1158,19,67,3216,0.24,85.5,93,96.9,85,7,6.4,0.0,3.0,70.0,0.0
1159,19,69,3286,0.41,82.7,92,98.0,85,7,6.4,0.0,4.0,70.0,0.0
1160,19,72,3385,0.42,82.0,92,98.0,85,7,6.4,0.0,4.0,70.0,0.0
1161,19,73,3472,0.34,73.3,92,97.6,85,7,6.4,0.0,4.0,90.0,0.0
1162,19,74,3518,0.41,73.3,93,98.4,85,7,6.4,0.0,4.0,90.0,0.0
1163,19,75,3556,0.0,69.8,93,97.3,85,7,6.4,0.0,5.0,70.0,0.0
1164,19,76,3593,0.23,72.9,94,98.4,84,7,6.4,0.0,5.0,70.0,0.0
1165,19,75,3591,-0.24,29.4,94,74.1,84,7,6.4,0.0,4.0,70.0,0.0
1166,19,75,3576,-0.24,28.2,94,66.3,84,7,6.4,0.0,3.0,70.0,0.0
1167,19,74,3524,-0.24,36.9,94,88.2,84,7,6.4,0.0,3.0,70.0,0.0
1168,19,75,3598,0.18,39.2,94,92.9,84,7,6.4,0.0,2.0,90.0,0.0
1169,19,76,3634,0.22,36.1,94,89.4,84,7,6.4,0.0,2.0,90.0,0.0
1170,19,76,3644,0.0,29.4,94,78.8,84,7,6.4,0.0,2.0,90.0,0.0
1171,19,76,3623,-0.45,27.5,94,87.1,84,7,6.4,0.0,2.0,90.0,0.0
1172,19,75,3543,-0.44,49.0,94,94.1,84,7,6.4,0.0,2.0,90.0,0.0
1173,19,74,3195,-0.36,83.1,94,90.6,84,7,6.4,0.0,3.0,90.0,0.0
1174,19,74,2630,-0.35,83.9,94,91.0,85,7,6.4,0.0,3.0,90.0,0.0
1175,19,74,2636,-0.23,80.4,94,91.0,85,7,6.4,0.0,3.0,90.0,0.0
1176,19,73,2645,-0.24,78.4,94,90.6,85,7,6.4,0.0,3.0,50.0,0.0
1177,19,74,2652,0.23,78.0,94,90.6,85,7,6.4,0.0,3.0,50.0,1.0
1178,19,73,2652,-0.18,71.4,94,90.6,85,7,6.4,0.0,3.0,50.0,1.0
1179,19,74,2667,0.0,84.7,94,91.0,85,7,6.4,0.0,3.0,50.0,1.0
1180,19,74,2677,0.12,83.1,94,91.0,85,7,6.4,0.0,3.0,50.0,1.0
1181,19,74,2684,0.0,85.1,94,90.6,87,7,6.4,0.0,4.0,50.0,1.0
1182,19,74,2702,0.0,81.6,94,90.6,87,7,6.4,0.0,4.0,50.0,1.0
1183,19,75,2719,0.0,85.5,94,90.6,87,7,6.4,0.0,4.0,50.0,1.0
1184,19,75,2736,0.18,85.5,94,90.6,87,7,6.4,0.0,4.0,50.0,1.0
1185,19,75,2740,0.18,85.1,94,90.6,87,7,6.4,0.0,4.0,50.0,1.0
1186,19,75,2729,-0.22,69.8,94,89.0,85,7,6.4,0.0,4.0,50.0,1.0
1187,19,75,2724,0.0,78.0,94,90.6,85,7,6.4,0.0,3.0,70.0,1.0
1188,19,75,2719,0.0,74.5,94,89.0,85,7,6.4,0.0,3.0,70.0,1.0
1189,19,74,2684,-0.45,56.9,94,88.6,85,7,6.4,0.0,3.0,70.0,1.0
1190,19,73,2660,-0.35,30.2,94,77.6,85,7,6.4,0.0,3.0,70.0,1.0
1191,19,72,2597,-0.23,27.1,94,72.2,84,7,6.4,0.0,3.0,70.0,1.0
1192,19,70,2564,-0.47,26.7,94,71.4,84,7,6.4,0.0,3.0,70.0,1.0
1193,19,68,2503,-0.46,74.1,94,91.0,84,7,6.4,0.0,4.0,70.0,1.0
1194,19,68,2477,-0.24,59.2,94,87.1,84,7,6.4,0.0,4.0,70.0,1.0
1195,19,66,2379,-0.5,46.3,94,42.0,84,7,6.4,0.0,5.0,70.0,1.0
1196,19,63,2367,-0.68,16.5,94,24.3,84,7,6.4,0.0,5.0,50.0,0.0
1197,19,60,2214,-0.9,49.8,94,91.8,84,7,6.4,0.0,7.0,50.0,0.0
1198,19,57,2107,-0.44,27.1,94,77.3,84,7,6.4,0.0,6.0,50.0,0.0
1199,19,54,2009,-0.95,15.7,94,24.3,84,7,6.4,0.0,6.0,50.0,0.0
1200,19,49,1841,-0.88,15.3,94,23.5,84,7,6.4,0.0,6.0,50.0,0.0
1201,19,46,1697,-0.97,27.8,94,84.3,85,7,6.4,0.0,6.0,50.0,0.0
1202,19,45,1648,-0.59,85.1,94,96.9,85,7,6.4,0.0,6.0,50.0,0.0
1203,19,45,1634,-0.24,85.5,94,96.1,85,7,6.4,0.0,6.0,50.0,0.0
1204,19,44,1632,-0.24,77.3,95,93.7,85,7,6.4,0.0,6.0,70.0,0.0
1205,19,44,1619,0.0,85.5,95,97.6,85,7,6.4,0.0,5.0,70.0,0.0
1206,19,44,1630,-0.71,83.9,95,63.5,89,7,6.4,0.0,6.0,70.0,0.0
1207,19,42,2182,0.29,84.7,95,89.8,89,7,6.4,0.0,6.0,70.0,0.0
1208,19,43,2081,0.29,84.7,95,91.4,89,7,6.4,0.0,6.0,70.0,0.0
1209,19,45,2143,0.25,61.6,95,92.2,88,7,6.4,0.0,9.0,70.0,0.0
1210,19,46,2212,0.22,69.0,95,92.5,88,7,6.4,0.0,10.0,70.0,0.0
1211,19,46,2293,0.0,66.3,95,92.5,88,7,6.4,0.0,10.0,90.0,0.0
1212,19,48,2332,0.23,62.0,95,91.0,88,7,6.4,0.0,10.0,90.0,0.0
1213,19,50,2402,0.37,58.4,95,90.6,84,7,6.4,0.0,10.0,90.0,0.0
1214,19,51,2468,0.0,84.3,95,92.5,84,7,6.4,0.0,10.0,90.0,0.0
1215,19,52,2534,0.22,84.7,95,91.8,84,7,6.4,0.0,9.0,90.0,0.0
1216,19,54,2582,0.23,80.0,95,91.4,84,7,6.4,0.0,9.0,90.0,0.0
1217,19,55,2634,0.44,66.7,95,89.0,81,7,6.4,0.0,9.0,90.0,0.0
1218,19,56,2682,0.18,59.2,95,89.0,81,7,6.4,0.0,9.0,90.0,0.0
1219,19,56,2679,-0.17,33.7,95,56.1,81,7,6.4,0.0,9.0,90.0,0.0
1220,19,55,2651,-0.15,69.0,95,89.4,81,7,6.4,0.0,9.0,90.0,0.0
1221,19,56,2691,0.15,84.3,95,90.6,83,7,6.4,0.0,10.0,90.0,0.0
1222,19,57,2746,0.2,82.7,95,90.2,83,7,6.4,0.0,10.0,90.0,0.0
1223,19,57,2796,0.0,72.5,95,89.8,83,7,6.4,0.0,10.0,90.0,0.0
1224,19,61,2856,0.18,71.4,95,89.8,83,7,6.4,0.0,10.0,90.0,0.0
1225,19,61,2920,-0.25,63.5,95,89.8,84,7,6.4,0.0,12.0,90.0,0.0
1226,19,62,2918,-0.25,21.2,95,42.0,84,7,6.4,0.0,14.0,90.0,0.0
1227,19,61,2910,-0.47,74.5,95,90.6,84,7,6.4,0.0,13.0,90.0,0.0
1228,19,63,2995,0.23,78.0,95,91.0,84,7,6.4,0.0,14.0,80.0,1.0
1229,19,67,3169,0.56,77.3,95,91.8,87,7,6.4,0.0,14.0,80.0,1.0
1230,19,67,3181,0.0,67.1,95,78.0,87,7,6.4,0.0,15.0,80.0,1.0
1231,19,66,3102,-0.73,18.0,95,23.9,87,7,6.4,0.0,16.0,80.0,1.0
1232,19,62,3007,-0.7,36.5,95,88.6,87,7,6.4,0.0,16.0,80.0,1.0
1233,19,66,3115,0.22,66.3,95,91.8,87,7,6.4,0.0,16.0,80.0,1.0
1234,19,68,3223,0.72,66.7,95,84.3,87,7,6.4,0.0,16.0,80.0,1.0
1235,19,67,3227,-0.73,17.6,95,24.7,87,7,6.4,0.0,16.0,60.0,1.0
1236,19,62,3048,-0.97,23.5,95,23.9,87,7,6.4,0.0,16.0,60.0,1.0
1237,19,62,2968,-0.67,36.1,95,65.9,89,7,6.4,0.0,16.0,60.0,1.0
1238,19,63,3038,0.43,62.7,95,89.0,89,7,6.4,0.0,15.0,60.0,1.0
1239,19,63,3034,0.2,17.3,95,24.3,89,7,6.4,0.0,14.0,60.0,1.0
1240,19,60,2908,-0.48,17.6,95,23.9,89,7,6.4,0.0,13.0,90.0,1.0
1241,19,58,2792,-0.47,17.6,95,23.5,89,7,6.4,0.0,14.0,90.0,1.0
1242,19,58,2777,-0.23,17.6,94,23.5,88,7,6.4,0.0,14.0,90.0,1.0
1243,19,58,2798,0.24,17.6,94,23.5,88,7,6.4,0.0,14.0,90.0,1.0
1244,19,58,2817,-0.46,17.6,94,24.3,88,7,6.4,0.0,15.0,90.0,1.0
1245,19,54,2621,-0.9,17.3,94,23.9,84,7,6.4,0.0,14.0,90.0,1.0
1246,19,54,2549,0.23,16.9,94,22.7,84,7,6.4,0.0,12.0,90.0,1.0
1247,19,55,2634,0.23,17.3,94,23.1,81,7,6.4,0.0,11.0,90.0,1.0
1248,19,56,2692,0.24,17.3,94,23.5,81,7,6.4,0.0,11.0,90.0,1.0
1249,19,57,2759,0.24,17.3,94,23.5,81,7,6.4,0.0,9.0,90.0,1.0
1250,19,58,2770,0.23,17.6,94,23.5,83,7,6.4,0.0,7.0,70.0,0.0
1251,19,61,2996,0.17,45.9,94,82.7,83,7,6.4,0.0,7.0,70.0,0.0
1252,19,68,3204,0.84,42.7,93,87.8,83,7,6.4,0.0,7.0,70.0,0.0
1253,19,74,3462,1.22,62.7,93,94.5,84,7,6.4,0.0,5.0,70.0,0.0
1254,19,74,3567,0.23,19.2,93,25.5,84,7,6.4,0.0,6.0,70.0,0.0
1255,19,76,3616,0.23,19.2,93,25.9,84,7,6.4,0.0,4.0,70.0,0.0
1256,19,76,3631,0.17,19.2,93,25.9,84,7,6.4,0.0,4.0,70.0,0.0
1257,19,76,3643,0.0,19.2,93,25.9,84,7,6.4,0.0,4.0,70.0,0.0
1258,19,78,3642,0.23,19.2,93,25.9,84,7,6.4,0.0,5.0,90.0,0.0
1259,19,76,3637,-0.34,19.2,92,25.5,84,7,6.4,0.0,4.0,90.0,0.0
1260,19,75,3620,-0.15,19.2,92,25.5,84,7,6.4,0.0,5.0,90.0,0.0
1261,19,76,3637,0.2,19.2,92,25.5,84,7,6.4,0.0,5.0,90.0,0.0
1262,19,78,2797,0.2,17.6,92,22.7,85,7,6.4,0.0,5.0,90.0,0.0
1263,19,79,2814,-0.48,17.3,91,23.1,85,7,6.4,0.0,5.0,90.0,0.0
1264,19,75,2711,-0.93,17.3,91,23.1,85,7,6.4,0.0,5.0,90.0,0.0
1265,19,76,2764,0.0,17.3,91,22.7,85,7,6.4,0.0,5.0,90.0,0.0
1266,19,79,2820,0.24,28.6,91,68.2,85,7,6.4,0.0,6.0,90.0,0.0
1267,19,82,2954,0.56,29.4,91,72.5,85,7,6.4,0.0,5.0,90.0,0.0
1268,19,86,3099,0.72,21.6,91,42.4,85,7,6.4,0.0,4.0,70.0,0.0
1269,19,87,3125,0.46,17.3,91,20.0,85,7,6.4,0.0,4.0,70.0,0.0
1270,19,87,3153,0.0,21.6,91,24.7,85,7,6.4,0.0,4.0,70.0,0.0
1271,19,90,3218,0.24,21.2,91,38.0,85,7,6.4,0.0,4.0,70.0,0.0
1272,19,90,3273,0.39,21.6,91,39.6,85,7,6.4,0.0,4.0,70.0,0.0
1273,19,92,3306,0.39,21.6,92,40.0,85,7,6.4,0.0,4.0,90.0,0.0
1274,19,92,3319,-0.25,18.0,92,20.4,85,7,6.4,0.0,3.0,90.0,0.0
1275,19,92,3322,-0.25,18.8,92,25.5,85,7,6.4,0.0,4.0,90.0,0.0
1276,19,92,3337,-0.19,18.0,92,21.2,85,7,6.4,0.0,4.0,90.0,0.0
1277,19,92,3300,-0.19,18.8,92,25.9,85,7,6.4,0.0,5.0,90.0,0.0
1278,19,91,3265,-0.19,18.8,93,25.9,85,7,6.4,0.0,6.0,70.0,0.0
1279,19,88,3212,-0.6,18.4,93,25.5,85,7,6.4,0.0,6.0,70.0,0.0
1280,19,87,3128,-0.36,18.4,92,25.1,84,7,6.4,0.0,5.0,70.0,0.0
1281,19,86,3113,-0.25,18.4,92,25.1,84,7,6.4,0.0,5.0,70.0,0.0
1282,19,86,3096,-0.26,18.4,92,24.7,84,7,6.4,0.0,6.0,90.0,1.0
1283,19,85,3077,-0.25,18.4,91,24.7,84,7,6.4,0.0,7.0,90.0,1.0
1284,19,85,3075,-0.22,18.4,91,25.1,84,7,6.4,0.0,7.0,90.0,1.0
1285,19,84,3041,-0.25,18.4,91,24.7,84,7,6.4,0.0,7.0,90.0,1.0
1286,19,84,3031,0.0,18.0,91,24.7,84,7,6.4,0.0,7.0,90.0,1.0
1287,19,84,3025,-0.23,18.0,91,24.3,84,7,6.4,0.0,8.0,70.0,2.0
1288,19,82,2964,-0.72,18.0,90,24.3,84,7,6.4,0.0,8.0,70.0,2.0
1289,19,75,2769,-1.49,17.6,90,24.3,84,7,6.4,0.0,8.0,70.0,2.0
1290,19,72,2636,-1.13,17.3,90,23.9,84,7,6.4,0.0,8.0,70.0,2.0
