,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,distance_travelled,engine_load_value,latitude,longitude,altitude,id_vehicle,heart_rate,body_temperature,id_driver,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed,accidents_time
638,15,84.0,2628.0,0.42,35.3,90.0,13.6,0.01249999999999929,89.4,-0.243546,-78.482399,2921.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,92.0,70.0,5.0
639,15,85.0,2691.0,0.53,36.1,90.0,13.6,0.012500000000001066,68.6,-0.243546,-78.482399,2923.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,92.0,70.0,5.0
640,15,87.0,2691.0,0.41,64.3,90.0,13.7,0.03880000000000017,89.8,-0.24398,-78.482282,2923.0,2,83.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,91.0,70.0,5.0
641,15,89.0,2749.0,0.41,65.9,90.0,13.6,0.027099999999999014,90.2,-0.244201,-78.482225,2924.0,2,83.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,53.0,70.0,5.0
642,15,90.0,2793.0,0.39,33.3,90.0,13.6,0.026400000000000645,83.9,-0.24443,-78.482168,2923.0,2,84.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,53.0,70.0,5.0
643,15,90.0,2809.0,0.13,17.6,89.0,13.7,0.026699999999999946,23.1,-0.24443,-78.482168,2922.0,2,84.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,53.0,70.0,5.0
644,15,89.0,2781.0,-0.13,18.8,89.0,13.6,0.025299999999999656,27.5,-0.244897,-78.482062,2922.0,2,83.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,54.0,80.0,2.0
645,15,91.0,2804.0,-0.13,20.0,89.0,13.8,0.027699999999999392,87.5,-0.245128,-78.482006,2921.0,2,83.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,53.0,80.0,2.0
646,15,91.0,2833.0,0.18,63.9,89.0,13.6,0.038899999999999935,81.2,-0.245128,-78.482006,2921.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,53.0,80.0,2.0
647,15,91.0,2846.0,0.18,17.6,88.0,13.5,0.0,23.1,-0.245597,-78.481878,2921.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,52.0,80.0,2.0
648,15,92.0,2842.0,0.27,18.0,88.0,13.6,0.027200000000000557,20.4,-0.245822,-78.481794,2922.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,51.0,90.0,0.0
649,15,91.0,2833.0,0.0,18.4,88.0,13.6,0.02779999999999916,24.7,-0.246036,-78.481683,2921.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,50.0,90.0,0.0
650,15,93.0,2873.0,0.25,63.1,88.0,13.6,0.028600000000000847,89.4,-0.246239,-78.481548,2921.0,2,81.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,6.0,90.0,0.0
651,15,95.0,2906.0,0.25,65.9,88.0,13.6,0.025800000000000267,92.2,-0.246431,-78.481395,2921.0,2,81.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,6.0,90.0,0.0
652,15,94.0,2917.0,0.0,17.3,88.0,13.6,0.013999999999999346,21.2,-0.246605,-78.481217,2922.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,7.0,90.0,0.0
653,15,94.0,2904.0,0.0,18.0,88.0,13.6,0.04230000000000089,25.9,-0.246765,-78.481029,2922.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,7.0,90.0,0.0
654,15,93.0,2887.0,-0.18,18.4,88.0,13.7,0.02430000000000021,25.5,-0.246901,-78.480823,2922.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,7.0,80.0,0.0
655,15,93.0,2888.0,-0.08,18.4,88.0,13.6,0.02549999999999919,25.5,-0.246901,-78.480823,2920.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,7.0,80.0,0.0
656,15,93.0,2889.0,-0.08,18.4,88.0,13.7,0.02710000000000079,25.5,-0.24714,-78.480399,2920.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,11.0,80.0,0.0
657,15,92.0,2888.0,-0.1,18.4,88.0,13.6,0.016599999999998616,25.5,-0.247258,-78.480187,2917.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,14.0,80.0,0.0
658,15,91.0,2869.0,-0.39,18.4,88.0,13.8,0.026300000000000878,25.1,-0.247374,-78.479976,2914.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,80.0,0.0
659,15,89.0,2799.0,-0.66,18.0,88.0,13.8,0.026199999999999335,25.1,-0.247486,-78.479772,2911.0,2,82.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,9.0,90.0,0.0
660,15,84.0,2638.0,-1.17,17.6,87.0,13.8,0.024200000000000443,24.7,-0.247591,-78.479575,2909.0,2,81.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,9.0,90.0,0.0
661,15,78.0,2448.0,-1.61,17.3,87.0,13.9,0.021599999999999397,24.3,-0.247686,-78.479392,2906.0,2,81.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,11.0,90.0,0.0
662,15,72.0,2249.0,-1.57,16.9,87.0,13.9,0.011499999999999844,23.5,-0.247751,-78.479218,2904.0,2,81.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,11.0,90.0,0.0
663,15,69.0,2134.0,-1.33,16.5,87.0,13.8,0.0276000000000014,23.1,-0.247776,-78.479037,2899.0,2,81.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,11.0,90.0,0.0
664,15,70.0,2124.0,0.67,20.0,87.0,13.8,0.01959999999999873,32.2,-0.247776,-78.479037,2898.0,2,81.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,11.0,90.0,0.0
665,15,73.0,2229.0,0.67,56.1,87.0,13.6,0.021300000000000097,90.2,-0.247759,-78.478852,2892.0,2,81.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,11.0,90.0,0.0
666,15,75.0,2310.0,0.64,57.6,87.0,13.7,0.021100000000000563,89.8,-0.247698,-78.478669,2898.0,2,79.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,90.0,0.0
667,15,78.0,2425.0,0.67,59.2,87.0,13.6,0.02239999999999931,89.4,-0.247606,-78.47849,2897.0,2,79.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,90.0,0.0
668,15,81.0,2504.0,0.81,60.4,87.0,13.7,0.022700000000000387,89.4,-0.247491,-78.478321,2897.0,2,79.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,90.0,0.0
669,15,81.0,2528.0,0.54,20.4,88.0,13.6,0.012900000000000134,29.8,-0.247375,-78.478149,2896.0,2,78.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,90.0,0.0
670,15,83.0,2567.0,0.34,18.4,88.0,13.6,0.03229999999999933,27.5,-0.247375,-78.478149,2896.0,2,78.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,90.0,0.0
671,15,83.0,2578.0,0.22,16.9,89.0,13.6,0.011200000000000543,22.7,-0.247136,-78.477788,2894.0,2,78.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,80.0,1.0
672,15,83.0,2579.0,0.0,17.6,90.0,13.8,0.025500000000000966,24.3,-0.247012,-78.477604,2894.0,2,75.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,42.0,80.0,1.0
673,15,78.0,2460.0,-0.55,17.3,90.0,13.8,0.020199999999999108,25.1,-0.246895,-78.477423,2894.0,2,75.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,42.0,80.0,1.0
674,15,74.0,2359.0,-0.91,16.9,90.0,13.9,0.014300000000000423,23.5,-0.246783,-78.47725,2892.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,40.0,80.0,1.0
675,15,70.0,2195.0,-1.17,16.5,90.0,13.9,0.030699999999999505,23.1,-0.246675,-78.47709,2887.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,39.0,80.0,1.0
676,15,70.0,2259.0,-0.9,31.8,90.0,13.8,0.019099999999999895,69.8,-0.246564,-78.47694,2889.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,36.0,90.0,1.0
677,15,72.0,2235.0,0.4,27.5,90.0,13.8,0.02120000000000033,82.7,-0.246456,-78.476801,2888.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,38.0,90.0,1.0
678,15,75.0,2302.0,0.65,57.6,89.0,13.7,0.020400000000000418,89.8,-0.246456,-78.476801,2888.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,38.0,90.0,1.0
679,15,77.0,2373.0,0.65,58.4,89.0,13.6,0.023299999999998988,89.8,-0.246179,-78.476567,2884.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,40.0,90.0,1.0
680,15,79.0,2452.0,0.52,60.0,89.0,13.6,0.022700000000000387,89.4,-0.246002,-78.476483,2888.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,40.0,90.0,1.0
681,15,80.0,2484.0,0.4,20.8,88.0,13.7,0.023300000000000765,64.7,-0.245815,-78.476398,2888.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,39.0,90.0,1.0
682,15,80.0,2500.0,0.27,18.0,88.0,13.7,0.010799999999999699,32.9,-0.245624,-78.476312,2888.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,39.0,70.0,0.0
683,15,81.0,2517.0,0.0,20.8,88.0,13.6,0.03399999999999892,37.3,-0.24543,-78.476228,2887.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,42.0,70.0,0.0
684,15,82.0,2551.0,0.27,56.9,88.0,13.6,0.013000000000001677,89.8,-0.245231,-78.47614,2887.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,12.0,70.0,0.0
685,15,84.0,2647.0,0.41,62.4,88.0,13.6,0.03259999999999863,38.0,-0.245032,-78.476052,2887.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,11.0,70.0,0.0
686,15,85.0,2630.0,0.45,17.3,88.0,13.7,0.024200000000000443,24.7,-0.244832,-78.475965,2886.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,12.0,70.0,0.0
687,15,84.0,2617.0,-0.26,18.0,88.0,13.7,0.013500000000000512,25.1,-0.244624,-78.475874,2886.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,16.0,90.0,1.0
688,15,84.0,2609.0,-0.26,17.6,88.0,13.6,0.0237999999999996,25.1,-0.244414,-78.475785,2885.0,2,69.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,17.0,90.0,1.0
689,15,83.0,2581.0,-0.26,17.6,88.0,13.7,0.02549999999999919,25.1,-0.244211,-78.475692,2879.0,2,69.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,19.0,90.0,1.0
690,15,81.0,2555.0,-0.4,17.6,88.0,13.6,0.02210000000000001,25.1,-0.244017,-78.475597,2885.0,2,69.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,18.0,90.0,1.0
691,15,81.0,2526.0,-0.27,17.6,88.0,13.7,0.02140000000000164,25.1,-0.243835,-78.47549,2884.0,2,68.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,19.0,70.0,1.0
692,15,80.0,2497.0,-0.13,17.6,87.0,13.6,0.01279999999999859,25.1,-0.243663,-78.475369,2883.0,2,68.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,19.0,70.0,1.0
693,15,80.0,2444.0,-0.11,17.3,87.0,13.5,0.024700000000001054,25.5,-0.243663,-78.475369,2883.0,2,68.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,19.0,70.0,1.0
694,15,78.0,2444.0,-0.42,17.3,87.0,13.8,0.03529999999999944,24.7,-0.243325,-78.475121,2882.0,2,69.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,18.0,70.0,1.0
695,15,76.0,2361.0,-0.31,17.3,87.0,13.7,0.016299999999999315,24.3,-0.243159,-78.474997,2880.0,2,69.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,17.0,70.0,1.0
696,15,75.0,2356.0,-0.47,17.3,87.0,13.6,0.02230000000000132,23.9,-0.242995,-78.474879,2876.0,2,69.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,17.0,70.0,1.0
697,15,75.0,2330.0,-0.13,20.8,87.0,13.7,0.02179999999999893,30.2,-0.242835,-78.474765,2880.0,2,71.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,16.0,70.0,1.0
698,15,76.0,2349.0,0.13,27.5,87.0,13.7,0.02120000000000033,66.3,-0.242682,-78.474652,2879.0,2,71.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,16.0,70.0,1.0
699,15,76.0,2350.0,0.13,16.9,87.0,13.6,0.013700000000000045,25.9,-0.242516,-78.474548,2880.0,2,71.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,15.0,70.0,1.0
700,15,75.0,2338.0,-0.13,20.0,87.0,13.6,0.020500000000000185,29.0,-0.24234,-78.474454,2881.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,12.0,90.0,1.0
701,15,76.0,2352.0,0.21,18.4,87.0,13.6,0.021900000000000475,86.3,-0.24234,-78.474454,2881.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,12.0,90.0,1.0
702,15,77.0,2403.0,0.21,58.8,87.0,13.7,0.02269999999999861,89.4,-0.241967,-78.474316,2881.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,90.0,1.0
703,15,79.0,2462.0,0.32,60.4,87.0,13.7,0.021500000000001407,89.4,-0.241768,-78.474276,2881.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,12.0,90.0,1.0
704,15,81.0,2519.0,0.42,61.6,87.0,13.6,0.0240999999999989,89.4,-0.24156,-78.474248,2881.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,9.0,70.0,0.0
705,15,82.0,2552.0,0.4,31.4,88.0,13.7,0.023300000000000765,81.6,-0.241348,-78.474225,2881.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,7.0,70.0,0.0
706,15,82.0,2547.0,0.0,20.8,88.0,13.6,0.02289999999999992,31.4,-0.241131,-78.474203,2880.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,7.0,70.0,0.0
707,15,83.0,2566.0,-0.19,28.2,89.0,13.7,0.023699999999999832,65.5,-0.240916,-78.474176,2880.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,6.0,70.0,0.0
708,15,83.0,2567.0,-0.19,16.9,90.0,13.6,0.012900000000000134,22.7,-0.240703,-78.474141,2880.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,6.0,80.0,0.0
709,15,81.0,2542.0,-0.19,17.6,90.0,13.5,0.026400000000000645,24.7,-0.240703,-78.474141,2880.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,6.0,80.0,0.0
710,15,81.0,2532.0,-0.19,17.6,90.0,13.7,0.028200000000000003,24.7,-0.240288,-78.474034,2879.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,80.0,0.0
711,15,81.0,2580.0,-0.27,60.4,90.0,13.6,0.02549999999999919,88.2,-0.240089,-78.473962,2878.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,70.0,0.0
712,15,83.0,2571.0,0.65,62.4,90.0,13.7,0.01410000000000089,89.8,-0.239887,-78.473883,2878.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,70.0,0.0
713,15,85.0,2632.0,0.65,63.9,89.0,13.6,0.02319999999999922,90.6,-0.239688,-78.473793,2878.0,2,74.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,70.0,0.0
714,15,87.0,2705.0,0.65,28.2,89.0,13.6,0.02149999999999963,81.6,-0.23948,-78.473697,2878.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,80.0,0.0
715,15,89.0,2761.0,0.51,21.2,88.0,13.6,0.03420000000000023,39.2,-0.239267,-78.473603,2873.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,3.0,80.0,0.0
716,15,90.0,2781.0,0.37,18.0,88.0,13.6,0.05090000000000039,23.9,-0.239047,-78.473519,2879.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,80.0,0.0
717,15,90.0,2781.0,0.37,18.0,88.0,13.8,0.0,23.9,-0.239047,-78.473519,2880.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,80.0,0.0
718,15,90.0,2777.0,0.13,18.0,88.0,13.7,0.02490000000000059,25.1,-0.238596,-78.473369,2880.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,70.0,0.0
719,15,90.0,2830.0,0.13,20.0,87.0,13.7,0.02779999999999916,26.3,-0.23837,-78.473308,2869.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,70.0,0.0
720,15,90.0,2788.0,0.13,19.6,87.0,13.6,0.02549999999999919,35.7,-0.238142,-78.473252,2878.0,2,75.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,4.0,70.0,1.0
721,15,90.0,2797.0,0.13,18.0,87.0,13.6,0.013800000000001589,27.8,-0.237912,-78.473208,2875.0,2,75.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,6.0,70.0,1.0
722,15,90.0,2837.0,0.13,18.4,87.0,13.6,0.02579999999999849,25.5,-0.23768,-78.473169,2875.0,2,75.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,7.0,70.0,1.0
723,15,90.0,2789.0,-0.14,18.4,87.0,13.6,0.023800000000001376,25.5,-0.237446,-78.473138,2875.0,2,76.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,7.0,70.0,1.0
724,15,90.0,2787.0,-0.11,18.4,87.0,13.8,0.03479999999999883,25.5,-0.237211,-78.473113,2874.0,2,76.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,10.0,80.0,1.0
725,15,88.0,2775.0,-0.11,18.4,87.0,13.7,0.0254000000000012,25.5,-0.236975,-78.473089,2873.0,2,76.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,10.0,80.0,1.0
726,15,86.0,2700.0,-0.45,18.0,87.0,13.8,0.014699999999999491,25.5,-0.236742,-78.473062,2870.0,2,76.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,12.0,80.0,1.0
727,15,84.0,2537.0,-0.91,18.0,87.0,13.8,0.024499999999999744,25.1,-0.236516,-78.473035,2870.0,2,76.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,15.0,70.0,1.0
728,15,78.0,2463.0,-1.26,17.3,87.0,13.8,0.02210000000000001,25.5,-0.236304,-78.472995,2869.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,14.0,70.0,1.0
729,15,79.0,2461.0,-0.79,32.2,87.0,13.7,0.024200000000000443,78.4,-0.236108,-78.472926,2867.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,15.0,70.0,1.0
730,15,80.0,2503.0,0.26,33.3,87.0,13.6,0.02319999999999922,80.8,-0.235939,-78.472815,2866.0,2,73.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,16.0,70.0,1.0
731,15,80.0,2505.0,0.27,19.6,87.0,13.7,0.010500000000000398,36.1,-0.235785,-78.472674,2866.0,2,71.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,17.0,90.0,1.0
732,15,81.0,2522.0,0.11,24.7,87.0,13.7,0.031200000000000117,56.9,-0.235666,-78.472504,2866.0,2,71.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,17.0,90.0,1.0
733,15,82.0,2557.0,0.21,25.9,88.0,13.6,0.018200000000000216,67.8,-0.235582,-78.472309,2866.0,2,71.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,16.0,90.0,1.0
734,15,83.0,2576.0,0.27,16.9,88.0,13.5,0.019199999999999662,23.5,-0.235527,-78.472088,2866.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,16.0,70.0,1.0
735,15,80.0,2481.0,-0.61,17.3,88.0,13.8,0.03669999999999973,23.9,-0.235482,-78.471866,2866.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,18.0,70.0,1.0
736,15,77.0,2383.0,-0.61,16.9,89.0,13.8,0.022299999999999542,23.9,-0.235427,-78.471658,2859.0,2,72.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,18.0,70.0,1.0
737,15,76.0,2355.0,-0.52,16.9,89.0,13.6,0.011100000000000776,23.1,-0.235349,-78.471467,2863.0,2,75.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,17.0,90.0,0.0
738,15,75.0,2330.0,-0.39,16.9,90.0,13.7,0.02319999999999922,22.7,-0.23524,-78.471301,2861.0,2,75.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,16.0,90.0,0.0
739,15,75.0,2307.0,-0.26,16.9,89.0,13.6,0.010900000000001242,22.4,-0.235111,-78.471153,2861.0,2,75.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,14.0,90.0,0.0
740,15,74.0,2285.0,-0.21,17.3,89.0,13.8,0.030199999999998894,23.1,-0.234946,-78.471053,2861.0,2,78.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,13.0,90.0,0.0
741,15,75.0,2313.0,-0.11,22.0,89.0,13.7,0.021500000000001407,41.6,-0.23476,-78.470992,2861.0,2,78.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,12.0,70.0,0.0
742,15,77.0,2378.0,0.27,38.8,89.0,13.6,0.021399999999999864,83.1,-0.234566,-78.470951,2860.0,2,79.0,29.0,2,7,0,1,15.4,10.4,315.0,79.0,6.4,1.0,100.0,3139.0,1024.0,0.0,12.0,70.0,0.0
